id,s1-107.2002,s10-107.2002,s100-107.2002,s101-107.2002,s102-107.2002,s103-107.2002,s104-107.2002,s105-107.2002,s106-107.2002,s107-107.2002,s108-107.2002,s109-107.2002,s11-107.2002,s110-107.2002,s111-107.2002,s112-107.2002,s113-107.2002,s114-107.2002,s115-107.2002,s116-107.2002,s117-107.2002,s118-107.2002,s119-107.2002,s12-107.2002,s120-107.2002,s121-107.2002,s122-107.2002,s123-107.2002,s124-107.2002,s125-107.2002,s126-107.2002,s127-107.2002,s128-107.2002,s129-107.2002,s13-107.2002,s130-107.2002,s131-107.2002,s132-107.2002,s133-107.2002,s134-107.2002,s135-107.2002,s136-107.2002,s137-107.2002,s138-107.2002,s139-107.2002,s14-107.2002,s140-107.2002,s141-107.2002,s142-107.2002,s143-107.2002,s144-107.2002,s145-107.2002,s146-107.2002,s147-107.2002,s148-107.2002,s149-107.2002,s15-107.2002,s150-107.2002,s151-107.2002,s152-107.2002,s153-107.2002,s154-107.2002,s155-107.2002,s156-107.2002,s157-107.2002,s158-107.2002,s159-107.2002,s16-107.2002,s160-107.2002,s161-107.2002,s162-107.2002,s163-107.2002,s164-107.2002,s165-107.2002,s166-107.2002,s167-107.2002,s168-107.2002,s169-107.2002,s17-107.2002,s170-107.2002,s171-107.2002,s172-107.2002,s173-107.2002,s174-107.2002,s175-107.2002,s176-107.2002,s177-107.2002,s178-107.2002,s179-107.2002,s18-107.2002,s180-107.2002,s181-107.2002,s182-107.2002,s183-107.2002,s184-107.2002,s185-107.2002,s186-107.2002,s187-107.2002,s188-107.2002,s189-107.2002,s19-107.2002,s190-107.2002,s191-107.2002,s192-107.2002,s193-107.2002,s194-107.2002,s195-107.2002,s196-107.2002,s197-107.2002,s198-107.2002,s199-107.2002,s2-107.2002,s20-107.2002,s200-107.2002,s201-107.2002,s202-107.2002,s203-107.2002,s204-107.2002,s205-107.2002,s206-107.2002,s207-107.2002,s208-107.2002,s209-107.2002,s21-107.2002,s210-107.2002,s211-107.2002,s212-107.2002,s213-107.2002,s214-107.2002,s215-107.2002,s216-107.2002,s217-107.2002,s218-107.2002,s219-107.2002,s22-107.2002,s220-107.2002,s221-107.2002,s222-107.2002,s223-107.2002,s224-107.2002,s225-107.2002,s226-107.2002,s227-107.2002,s228-107.2002,s229-107.2002,s23-107.2002,s230-107.2002,s231-107.2002,s232-107.2002,s233-107.2002,s234-107.2002,s235-107.2002,s236-107.2002,s237-107.2002,s238-107.2002,s239-107.2002,s24-107.2002,s240-107.2002,s241-107.2002,s242-107.2002,s243-107.2002,s244-107.2002,s245-107.2002,s246-107.2002,s247-107.2002,s248-107.2002,s249-107.2002,s25-107.2002,s250-107.2002,s251-107.2002,s252-107.2002,s253-107.2002,s26-107.2002,s27-107.2002,s28-107.2002,s29-107.2002,s3-107.2002,s30-107.2002,s31-107.2002,s32-107.2002,s33-107.2002,s34-107.2002,s35-107.2002,s36-107.2002,s37-107.2002,s38-107.2002,s39-107.2002,s4-107.2002,s40-107.2002,s41-107.2002,s42-107.2002,s43-107.2002,s44-107.2002,s45-107.2002,s46-107.2002,s47-107.2002,s48-107.2002,s49-107.2002,s5-107.2002,s50-107.2002,s51-107.2002,s52-107.2002,s53-107.2002,s54-107.2002,s55-107.2002,s56-107.2002,s57-107.2002,s58-107.2002,s59-107.2002,s6-107.2002,s60-107.2002,s61-107.2002,s62-107.2002,s63-107.2002,s64-107.2002,s65-107.2002,s66-107.2002,s67-107.2002,s68-107.2002,s69-107.2002,s7-107.2002,s70-107.2002,s71-107.2002,s72-107.2002,s73-107.2002,s74-107.2002,s75-107.2002,s76-107.2002,s77-107.2002,s78-107.2002,s79-107.2002,s8-107.2002,s80-107.2002,s81-107.2002,s82-107.2002,s83-107.2002,s84-107.2002,s85-107.2002,s86-107.2002,s87-107.2002,s88-107.2002,s89-107.2002,s9-107.2002,s90-107.2002,s91-107.2002,s92-107.2002,s93-107.2002,s94-107.2002,s95-107.2002,s96-107.2002,s97-107.2002,s98-107.2002,s99-107.2002
S105,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Nay,Nay,Yea,Yea,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
S106,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Not Voting,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Nay,Yea,Yea,Yea,Nay,Yea,Yea
S118,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Not Voting,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Not Voting,Not Voting,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Nay,Nay,Yea,Yea,Yea,Nay,Nay,Yea,Nay,Nay,Nay,Nay,Nay,Not Voting,Yea,Not Voting,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Nay,Not Voting,Not Voting,Not Voting,Not Voting,Yea,Yea,Yea,Not Voting,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
S127,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Not Voting,Not Voting,Not Voting,Not Voting,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Nay,Not Voting,Not Voting,Not Voting,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Not Voting,Not Voting,Not Voting,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
S131,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea
S136,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Not Voting,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Not Voting,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Not Voting,Nay,Nay,Yea,Yea,Yea,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
S143,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Not Voting,Nay,Yea,Not Voting,Yea,Not Voting,Yea,Nay,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Not Voting,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Not Voting,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Nay,Nay,Yea,Not Voting,Yea,Nay,Nay,Yea,Nay,Nay,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Not Voting,Not Voting,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Not Voting,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea
S150,Yea,Not Voting,Not Voting,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Not Voting,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Not Voting,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Not Voting,Yea,Nay,Nay,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Not Voting,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Nay,Nay,Not Voting,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Not Voting,Yea,Yea,Nay,Nay,Nay,Yea,Yea,Nay,Yea,Yea,Not Voting,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Not Voting,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Not Voting,Nay,Yea,Nay,Nay,Yea,Yea,Yea,Not Voting,Not Voting,Not Voting
S153,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Nay,Nay,Yea,Yea,Yea,Nay,Nay,Yea,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Nay,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
S157,Not Voting,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Not Voting,Not Voting,Not Voting,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Not Voting,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Not Voting,Not Voting,Nay,Yea,Yea,Nay,Yea,Nay,Not Voting,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Nay,Not Voting,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Not Voting,Not Voting,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Not Voting,Nay,Nay,Not Voting,Yea,Not Voting,Not Voting,Nay,Yea,Nay,Nay,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Not Voting,Nay,Not Voting,Not Voting,Not Voting,Not Voting,Nay,Yea,Yea,Nay,Not Voting,Nay,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Not Voting,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Not Voting,Nay,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Not Voting,Yea,Yea
S158,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Not Voting,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Nay,Nay,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Nay,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Nay,Yea,Nay,Yea,Yea,Nay,Yea,Nay,Nay,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Not Voting,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Nay,Yea,Yea,Yea,Nay,Yea,Not Voting,Not Voting,Not Voting,Not Voting,Not Voting,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
